#"Ork Stämme" publish
# Orc Tribes
#
# Copyright 2005 Bruce A. Gulke

;Start
1,{CapEachWord~[Adjective.War]e [Group]}
2-3,{CapEachWord~[Thing][Group]}

;Person
1,{CapEachWord~[Adjective.War]er [Group]}
2-4,{CapEachWord~[Thing][Group]}

;Group
1,träger
1,zerschmetterer
1,zerstörer
1,jäger
1,räuber
1,töter
1,kauer
1,kriecher
1,quetscher
1,schneider
1,fetzer
1,trinker
1,fresser
1,hammer
1,hasser
1,spieler
1,treter
1,mörder
1,sammler
1,würger
1,schubser
1,prügler
1,schlitzer
1,zerstückler
1,schnippler
1,stampfer
1,kocher
1,werfer
1,folterer
1,läufer
1,batscher

;Thing
1,axt
1,klingen
1,blut
1,knochen
1,höhlen
1,klauen
1,beil
1,krähen
1,dolch
1,augen
1,zähne
1,faust
1,fleisch
1,messer
1,streitkolben
1,käfer
1,mond
1,ratten
1,felsen
1,runen
1,brandschatzer
1,schreier
1,schädel
1,schlangen
1,speer
1,stachel
1,stein
1,sumpf
1,fetzen
1,dornen
1,zungen
1,wölfe
1,arm
1,axt
1,ball
1,biest
1,blut
1,dämon
1,todes
1,drachen
1,zwergen
1,ohren
1,erd
1,elf
1,feindes
1,augen
1,gesicht
1,finger
1,fuß
1,ghoul
1,goblin
1,grass
1,kobold
1,haar
1,kopf
1,hobbit
1,Pferde
1,Meschen
1,messer
1,mann
1,mond
1,mutter
1,nagel
1,nasen
1,alles
1,ratten
1,gnome
1,zähne
1,zehen
1,gespenster
1,geister
