#Adjectiv Collection

;Start
1,[TraitN]
1,[TraitG]
1,[TraitE]
1,[TraitL]
1,[TraitC]
1,[Color_Metal]
1,[Dark]
1,[Direction]
1,[Fame]
1,[Mystic]
1,[Poetry]
1,[War]
1,[Inn]
1,[Ruin]

;TraitN
1,aggressiv
1,anhänglich
1,arrgorant
1,ausschweifend
1,begeistert
1,bemutternd
1,berechnend
1,besitzergreifend
1,bestrebt
1,egoistisch
1,erhaben
1,feindlich
1,geheimnisvoll
1,gemäßigt
1,geradlinig
1,geschmackvoll
1,herablassend
1,hingebungsvoll
1,kreativ
1,leichtgläubig
1,leichtsinnig
1,mutwillig
1,närrisch
1,narzistisch
1,nervös
1,neugierig
1,paranoid
1,romantisch
1,sarcastisch
1,scharfsinnig
1,schlau
1,selbstüberzeugt
1,selbstzweifelnd
1,still
1,stolz
1,tolpatschig
1,vergnügungssüchtig
1,vertrauensselig
1,verträumt
1,wissenshungrig
1,zielstebig
1,zwanghaft
1,zynisch

;TraitG
1,bedacht
1,charismatisch
1,ehrlich
1,freundlich
1,friedliebend
1,fröhlich
1,glücklich
1,gnädig
1,großzügig
1,gütig
1,hilfsbereit
1,höflich
1,idealistisch
1,liebevoll
1,mitfühlend
1,mutig
1,optimistisch
1,selbstlos
1,sympathisch
1,unschuldig
1,vertrauend
1,virtuos
1,zuvorkommend

;TraitE
1,begehrlich
1,egozentrisch
1,falsch
1,feig
1,gefühllos
1,gewalttätig
1,grausam
1,hasserfüllt
1,hinterlistig
1,intrigant
1,lüstern
1,mißtrauisch
1,mürrisch
1,negativ
1,neidisch
1,pessimistisch
1,rachsüchtig
1,ruppig
1,sadistisch
1,selbstgerecht
1,unfreundlich
1,unhöflich
1,verdorben

;TraitL
1,behutsam
1,bescheiden
1,diplomatisch
1,dogmatisch
1,ehrenvoll
1,fromm
1,geduldig
1,gemäßigt
1,gerecht
1,guterzogen
1,loyal
1,nachdenklich
1,neidlos
1,ordentlich
1,pragmatisch
1,redlich
1,reserviert
1,respektvoll
1,ruhig
1,sparsam
1,unterwürfig
1,verzeihend
1,zuverlässig

;TraitC
1,streitlustig
1,überheblich
1,launisch
1,sorgenlos
1,täuschend
1,respektlos
1,ausgeflippt
1,gottlos
1,ungeduldig
1,impulsiv
1,nachsichtig
1,offen
1,anmaßend
1,rücksichtlos
1,schlampig
1,prassend
1,taktlos
1,gedankenlos
1,unzuverlässig
1,vertrauensunwürdig
1,aufbrausend
1,sprunghaft
1,verträumt

;Color_Metal
1,{ChooseFrom~Color,Metal}

;Color
1,rot
1,blau
1,grün
1,weiß
1,schwarz
1,grau
1,scharlachrot
1,blutrot
1,azurn
1,gelb
1,smaragdgrün
1,rubinrot
1,braun

;Metal
1,kupfern
1,golden
1,bronzen
1,silbern
1,ehern
1,stählern
1,glänzend

;Dark
1,horrend
1,abartig
1,uralt
1,schwarz
1,blasphemisch
1,kriechend
1,krabbelnd
1,kryptisch
1,verdammt
1,dunkl
1,tot
1,tief
1,dimensional
1,übelwollend
1,schräg
1,älter
1,eldritsch
1,esoterisch
1,bös
1,gesichtlos
1,fliegend
1,formlos
1,grausig
1,hinterhältig
1,grauenhaft
1,lebend
1,lauernd
1,verrückt
1,neblig
1,nächtlich
1,rot
1,finster
1,verfallen
1,geschändet
1,blind
1,züngelnd
1,sternenhaft
1,still
1,weiß
1,geflügelt
1,gehörnt

;Direction
1-5,südlich
6-10,nördlich
11-15,westlich
16-20,östlich
21,barbarisch
22,astral
23,unterirdisch

;Fame
1,gefeiert
1,erhaben
1,berühmt
1,berüchtigt
1,legendär
1,bekannt
1,obskur
1,gütig
1,ruhmreich

;Mystic
1,esoterisch
1,falsch
1,verboten
1,vergessen
1,versteckt
1,verloren
1,mystisch
1,geheiligt
1,geheim
1,verdammt
1,unbekannt
1,verdeckt

;Poetry
1,alt
1,himmlisch
1,elfisch
1,erotisch
1,hoffnungsvoll
1,eingebungsvoll
1,fröhlich
1,traurig
1,mystisch
1,aufrüttelnd

;War
1,blutend
1,geblendet
1,blutig
1,gebrochen
1,brennend
1,chaotisch
1,durchgeknallt
1,verschlagen
1,zerschmettert
1,tot
1,mordend
1,verflucht
1,furchteinflößend
1,tropfend
1,bös
1,flammend
1,plündernd
1,geknechtet
1,grün
1,grau
1,grimmig
1,geprüft
1,geplagt
1,rot
1,verrottet
1,stürmend
1,zerfurcht
1,finster
1,zerstückelt
1,hackend
1,stürmisch
1,sumpfig
1,stachelig
1,zerrissen
1,ungezämt
1,gelb

;Inn
1,alt
1,ausgelassen
1,betrunken
1,bitter
1,dreckig
1,flammend
1,fleischig
1,fliegend
1,gebrochen
1,geschlachtet
1,gesprungen
1,kämpfend
1,kräftig
1,mächtig
1,niesend
1,salzig
1,scheinend
1,schlafend
1,springend
1,tänzelnd
1,tanzend
1,tropfend
1,wankend
1-3,lachend

;Ruin
1-3,verlassen
1-3,verfallen
1-3,vergessen
1-3,ehemalig
1-3,alt
1-2,zerstört
1,geschliffen
